timestamp,session_id,last_lap,current_lap,sector1_time,sector2_time,sector3_time,delta_front,lap_distance,car_pos,current_sector
257.077,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.105,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.119,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.134,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.148,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.162,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.177,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.191,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.221,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.235,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.250,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.265,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.279,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.294,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.309,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.338,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.353,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.367,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.382,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.396,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.411,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.426,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.454,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.469,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.483,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.498,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.512,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.526,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.556,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.570,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.585,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.599,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.614,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.629,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.643,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.658,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.687,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.702,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.717,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.732,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.746,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.761,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.776,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.791,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.820,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.835,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.849,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.864,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.879,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.894,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.909,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.924,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.953,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.968,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.982,13859826608897719907,0,0,0,0,0,0,0.000,0,0
257.997,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.012,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.027,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.056,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.070,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.085,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.099,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.113,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.128,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.142,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.171,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.185,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.200,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.214,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.229,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.243,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.258,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.273,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.288,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.303,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.334,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.352,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.370,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.389,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.407,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.425,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.444,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.462,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.477,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.494,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.509,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.524,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.539,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.555,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.570,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.586,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.601,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.616,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.632,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.647,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.663,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.678,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.693,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.709,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.724,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.740,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.755,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.785,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.800,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.815,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.830,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.845,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.860,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.876,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.891,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.907,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.952,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.968,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.983,13859826608897719907,0,0,0,0,0,0,0.000,0,0
258.998,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.013,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.029,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.044,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.060,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.075,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.090,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.106,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.136,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.151,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.166,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.180,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.241,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.300,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.315,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.343,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.372,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.401,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.415,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.430,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.444,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.459,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.474,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.502,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.517,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.531,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.546,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.560,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.589,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.603,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.618,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.632,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.647,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.661,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.689,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.704,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.718,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.732,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.746,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.760,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.789,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.804,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.818,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.833,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.847,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.862,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.876,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.905,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.920,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.934,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.948,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.962,13859826608897719907,0,0,0,0,0,0,0.000,0,0
259.977,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.006,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.020,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.034,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.049,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.063,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.078,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.107,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.121,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.135,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.150,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.164,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.179,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.193,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.222,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.236,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.250,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.265,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.279,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.293,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.322,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.337,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.351,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.365,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.380,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.394,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.423,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.437,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.452,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.466,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.480,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.495,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.509,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.538,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.552,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.566,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.580,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.595,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.609,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.637,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.652,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.666,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.680,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.695,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.709,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.737,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.751,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.765,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.779,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.807,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.821,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.835,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.850,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.864,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.878,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.907,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.921,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.935,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.950,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.964,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.978,13859826608897719907,0,0,0,0,0,0,0.000,0,0
260.993,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.022,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.036,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.050,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.064,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.078,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.106,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.120,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.134,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.148,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.162,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.190,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.204,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.219,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.233,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.247,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.261,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.275,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.303,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.317,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.331,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.359,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.373,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.387,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.401,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.414,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.428,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.442,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.470,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.484,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.498,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.526,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.540,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.554,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.568,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.582,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.596,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.610,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.639,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.653,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.667,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.681,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.709,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.723,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.737,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.751,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.764,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.778,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.806,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.820,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.834,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.848,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.863,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.877,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.905,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.919,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.934,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.948,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.962,13859826608897719907,0,0,0,0,0,0,0.000,0,0
261.977,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.006,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.020,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.035,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.049,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.063,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.078,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.107,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.121,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.135,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.150,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.164,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.178,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.207,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.221,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.235,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.250,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.264,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.278,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.307,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.321,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.335,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.350,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.365,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.380,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.395,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.425,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.440,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.486,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.502,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.517,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.532,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.547,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.575,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.588,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.602,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.616,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.629,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.657,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.670,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.684,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.698,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.725,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.739,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.753,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.767,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.781,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.808,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.822,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.837,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.851,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.865,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.879,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.894,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.923,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.937,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.952,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.981,13859826608897719907,0,0,0,0,0,0,0.000,0,0
262.994,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.023,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.037,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.051,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.065,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.080,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.094,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.122,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.136,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.151,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.165,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.179,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.194,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.222,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.236,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.251,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.265,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.279,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.293,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.321,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.335,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.349,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.364,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.378,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.392,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.421,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.435,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.449,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.463,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.477,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.492,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.520,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.549,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.578,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.606,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.620,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.635,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.649,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.663,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.678,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.707,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.721,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.736,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.750,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.764,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.779,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.793,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.822,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.836,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.850,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.865,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.879,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.907,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.921,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.935,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.949,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.964,13859826608897719907,0,0,0,0,0,0,0.000,0,0
263.978,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.006,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.020,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.034,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.048,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.062,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.090,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.105,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.119,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.134,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.148,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.162,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.177,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.192,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.220,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.235,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.249,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.263,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.277,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.305,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.319,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.334,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.348,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.362,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.376,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.405,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.419,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.434,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.448,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.462,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.477,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.505,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.520,13859826608897719907,0,0,0,0,0,0,0.000,0,0
264.534,13859826608897719907,0,0,0,0,0,0,0.000,0,0
