timestamp,session_id,speed,throttle,steer,brake,gear,rpm,drs,RL_brake_temp,RR_brake_temp,FL_brake_temp,FR_brake_temp,RL_tyre_surface_temp,RR_tyre_surface_temp,FL_tyre_surface_temp,FR_tyre_surface_temp,RL_tyre_inner_temp,RR_tyre_inner_temp,FL_tyre_inner_temp,FR_tyre_inner_temp,engine_temp,RL_tyre_pressure,RR_tyre_pressure,FL_tyre_pressure,FR_tyre_pressure,RL_surface_type,RR_surface_type,FL_surface_type,FR_surface_type
229.925,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
229.956,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
229.971,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
229.986,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.000,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.016,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.031,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.047,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.062,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.078,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.094,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.109,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.125,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.141,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.157,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.173,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.189,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.205,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.221,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.253,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.269,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.284,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.300,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.315,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.331,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.346,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.362,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.378,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.393,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.408,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.423,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.454,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.469,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.484,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.500,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.515,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.531,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.656,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.703,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.749,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.765,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.796,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.811,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.843,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.890,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.921,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.936,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.967,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.982,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
230.997,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.043,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.059,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.074,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.104,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.120,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.135,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.166,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.181,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.196,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.212,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.227,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.288,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.364,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.379,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.394,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.474,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.552,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.567,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.583,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.599,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.614,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.629,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.644,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.659,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.704,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.718,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.733,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.777,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.806,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.821,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.835,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.865,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.880,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.894,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.926,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.942,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.959,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.975,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
231.992,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.009,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.040,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.070,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.085,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.100,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.115,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.146,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.161,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.192,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.222,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.238,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.253,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.267,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.282,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.297,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.312,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.327,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.342,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.372,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.387,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.402,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.417,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.432,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.447,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.461,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.477,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.492,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.507,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.552,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.567,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.583,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.614,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.630,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.662,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.754,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.769,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
232.813,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.051,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.066,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.203,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.252,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.268,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.284,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.300,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.316,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.347,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.362,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.377,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.406,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.420,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.435,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.449,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.464,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.493,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.522,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.537,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.552,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.567,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.596,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.611,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.641,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.671,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.686,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.700,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.715,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.730,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.745,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.759,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.788,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.803,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.818,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.832,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.862,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.893,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.937,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
233.952,13859826608897719907,0,0.000,0.000,0.000,0,3920,0,27,27,27,27,70,70,70,70,70,70,70,70,110,22.000,22.000,24.500,24.500,0,0,0,0
